Account	Block	Ccy	#	Amount	Ethers	Old Token Balance	New Token Balance
Balance	0x7c34739ff6978161e49457e6c0875c8f6524d8e9	1058	2706.66666666	true
Balance	0xb54d201a9d391d9d1c9e8766d6c2683065d09725	1059	297.5	true
Balance	0x1d27c1a9542c0dd6f9fb8848911031fdd2cf6910	1060	39000	true
Balance	0x0023f04c87272874560ae330004a47db361b1ff3	1061	10000	true
Balance	0x2b8fe4166e23d11963c0932b8ade8e0145ea0770	1062	400000	true
Balance	0x7610d0ee9aca8065b69d9d3b7aa37d47f0be145a	1063	3401.87946	true
Balance	0x187b150efc866fb9231453eee823a59aec0314d0	1064	94.88	true
Balance	0xb935f08828c057e7195762544c6a58c33e420c7e	1065	2700	true
Balance	0x0e3e092a61f6995bcdf7045777b84147c46e0f73	1066	19400	true
Balance	0xeb8861ab19c6e46cabf94baca7f33178000b8bd1	1067	5000	true
Balance	0x862d24aabbed46bc706889c0a23d3c10a81baf7a	1068	914.38562	true
Balance	0x0c0da1531e61d1e883a5be1ea510cb937f9e94fc	1069	1603.58120725	true
Balance	0x60baabfadb6829943f915ea60bb41a22d76da481	1070	1418.814654	true
Balance	0xe064f004317572c09be88909c8cafac2a4b007dc	1071	1100	true
Balance	0xb7909d9fd5dc8f32140bc23e63c878fd42076e23	1072	7000	true
Balance	0xfa6ac3474adb119b12695cf9770c2cf556e9a0b0	1073	541.46866666	true
Balance	0x4a6917d6f3455258a4129deebae51cbeb0b809f3	1074	600	true
Balance	0xff5ed206236a3d1ea43f942602af0c1132a83727	1075	6500	true
Balance	0x737023f51299565cdfa4dce93eeaed15ce8b89f8	1076	1500	true
Balance	0xb5a0fe0a917feb44caa9c1c2ecc7b97d7c1fd811	1077	298.96	true
Balance	0xd74baf7d6bbb294748394cf6bfd0a39872a76b79	1078	1470	true
Balance	0xa316434d9ac2c7a464f4ee23d808c810057da0f2	1079	250	true
Balance	0x00386a858f55b26359ef417f9c535c12ede754d7	1080	9900	true
Balance	0xae73ac2558c4d683ebc48ce59c33958da125aa6e	1081	1000	true
Balance	0x0580c947f486839c5afa76726de629c543ce54d0	1082	600	true
Balance	0xe2103fd7aa2f289b110bf54856f0bb0547e7eba3	1083	500	true
Balance	0xb5c961cd60960a521ea8bf8d407cf29b622d5207	1084	2000	true
Balance	0xb698da7c3406d1d61082e1c8c7375ca64067e331	1085	599.708466	true
Balance	0x3f6209d373d66362036b360dc9c3aa8a4f42bd9b	1086	9998	true
Balance	0x024cd921773ac699abbaf0e8f8e75c13fdc43d35	1087	1100	true
Balance	0xd7790323e53166fda44ab2525c0e1daa64652061	1088	945	true
Balance	0xfafc68eba74360754153804558816f392870cadd	1089	990	true
Balance	0x6664d7a1fc816810827c477c0ab1a42ecf7d6b57	1090	2149.33333333	true
Balance	0x7dd37386f98f09cdd8d6c53a914421ceb64544aa	1091	1405	true
Balance	0x88358e77ebc8cf733b2013332b3ced38eb0e78b2	1092	5002	true
Balance	0x0d65852dda3b90fe7645debe30714a502d829410	1093	600	true
Balance	0x678cb5761d2f9c3206c4c2402a95813deccc1154	1094	3000	true
Balance	0x098a5d6803ce7614f52df4eaf247e9c4a7e260d8	1095	125	true
Balance	0xf0754367fcfffe3c4bd1a80c118af9921034c6ea	1096	12	true
Balance	0x38425da69b48377405b0dec39464d4f5daa45c9b	1097	100200	true
Balance	0xddf57f47d773284f5ab6d46ed4d578192e6c09f9	1098	100	true
Balance	0x9ca98b617c2fd136071d6d0bf999493fc7cd8ad4	1099	2100	true
Balance	0x86a4e49965f57a4d79434e599c26d55953bef3b5	1100	662.4	true
Balance	0x33581cee233088c0860d944e0cf1ceabb8261c2e	1101	720	true
Balance	0x00fe43aa75592dee77ee8ff11319e7a05677c12f	1102	422.46848	true
Balance	0x9bcb3aa2dda3a0e8da6d39e1b4053c0ae6000cfd	1103	1000	true
Balance	0x54eb25897591d705b4f7a6fa2f3e78cd7077d723	1104	3400	true
Balance	0x007a81fe186add5a28d40e3933c5667946376279	1105	800	true
Balance	0xcd4d89e89e19615c8692f6969b1c2a682954d75d	1106	1200	true
Balance	0x2007162c086a29702f84f3cc06c12f2c93c35769	1107	5830.14992	true
Balance	0x483280195a600ea8800bad3aeb9575f84cfcb76b	1108	100.5	true
Balance	0x7a521bea46ec40adf115c63bf3bc7519a20b1561	1109	100	true
Balance	0x55a0b9df8c0e2f8bc4a2af8e88cfc15b7fc1f95f	1110	68.922239	true
Balance	0x20184638da9dabd43a965617f042bb27ff5a1518	1111	665.937058	true
Balance	0x79fee227a1e77e8c0c7eb0fb00687c131578a16d	1112	670.140703	true
Balance	0x49eb2808cd6ac40079aba35e03377af9b00e1062	1113	200	true
Balance	0x8a12052a7666c801371afc2f026c6f15f378a6a5	1114	610	true
Balance	0xd06426c1340ffd26eabb99f2849dbe6f06c5b806	1115	2500	true
Balance	0x2a27eacc1f71bbe62e2cf1f2b0331baefb04aeba	1116	2706.66666666	true
Balance	0xd2b24b69b07a6261eb647a62d608ea5d4d7bdeaa	1117	2500	true
Balance	0xb8968bf7249b4da9c54512538027362ab3952d84	1118	100	true
Balance	0xff0cb0351a356ad16987e5809a8daaaf34f5adbe	1119	100000	true
Balance	0xbe5319e8baa8a8276389a1520ad0b5e1a14e510e	1120	2000	true
Balance	0x57f33b02f9e35eb692985e258740b1fff228e28c	1121	100	true
Balance	0x7aab881b03e74f7e5c41fbb9aa0c5a950b851ae3	1122	1700	true
Balance	0xe23c5751b3d7bda40ef7de0ef3f1d3b08d238d2d	1123	100	true
Balance	0xbb47b40270a061fd5f6da877dcaffb8462e55811	1124	30	true
Balance	0x9a43a23189612549e13ed8d50c6bd7ec4101f445	1125	400	true
Balance	0xd929ad1e45b7963bf98bb25bcbd3e6db858e9f45	1126	400	true
Balance	0x67436a2c32f8e72e9de5bcf1b5f6fff8172d4ad2	1127	10000	true
Balance	0xcad89b3219b706f0c55df99745e730bb87893303	1128	5	true
Balance	0xd46575875a013fe56576f520b04decd57977558e	1129	2500	true
Balance	0xd084ab520d116dbe0069796fe542e767fb4b498c	1130	25150	true
Balance	0x6afbb3fb10fd9e33b091e3053e956c0a286062be	1131	2099.59971	true
Balance	0x134163be9fbbe1c5696ee255e90b13254395c318	1132	543	true
Balance	0xc9a84971ea70b211f86432dbfd4851bf22177abd	1133	22950	true
Balance	0x18b12be7ac3de29fd6aa84c7d3fd2c2ed5df0fe3	1134	40	true
Balance	0xb19a808f2fede7bd829e9dc078bc192941ac132b	1135	1000	true
Balance	0xecf7488f4b926371ff3765de4df9b8468610e706	1136	1999.4	true
Balance	0xca9052179c52c332d6e7c495b7f0aa2484e99cd2	1137	3800	true
Balance	0x5bbbfc9c653d6899e529ceb3d3e99a5c5c81b47f	1138	299.1	true
Balance	0x212bbaf561460d18832e4b67e27e62ed6585ab34	1139	900	true
Balance	0x99d0114b588fbbcd2a01a7aa9e11361c06bbbf2e	1140	259.4688	true
Balance	0x62a9f3a4d200f92f99f3f98a450aece84d8b48a6	1141	200	true
Balance	0xffec02b15236bee6413b72ffefc018ed699f37d3	1142	33	true
Balance	0xaa884c81b7b5f4b675e2e041826394e8f0b16bbe	1143	9500	true
Balance	0xff9897ad4de5cee2739115d95500b666b985a1f8	1144	80	true
Balance	0x763707f4d5dddc7628142d8f9aee89a262e01b73	1145	7000	true
Balance	0x714bfdb6d7cee4343de013ffa9849c1dc561d7da	1146	1000	true
Balance	0xdba249da7b4b6a45552149c4df30ef3150cacdb6	1147	500	true
Balance	0x68774933eabfe5a4f630bed023281f4fe97756d7	1148	1227.4051719	true
Balance	0xdb26e81e7e89b6ae2d343c15c75aa29c9e9975a6	1149	500	true
Balance	0xa2d39073a3ed7f6aa476130e2c102867c837960d	1150	25200	true
Balance	0x982b830602098d5df8422fcc793884f63215ef94	1151	20300	true
Balance	0xe125671c5bd5b6b97ca8b6d3fce9d99ef14dd9b7	1152	1000	true
Balance	0x2a6ff09f5f9b416d64d7025b48c711b0c375c4ec	1153	95	true
Balance	0x4168814716e4ed77f1650e4afc729b2b013149c4	1154	500	true
Balance	0xe301f89ae2c38ace07486d8759271741f76ac207	1155	1000	true
Balance	0xbb3f20f4ac71555d6acbc7153525aa7b3b8fe1c9	1156	6999.697814	true
Balance	0x0db6c7c04bf0f4340336fcc4011aa54795794c3e	1157	5000	true
Balance	0x9ea25cd27438c796da06ab896ceab2b96c4fb2d3	1158	900	true
Balance	0xa9dedaf3eefa1b5b9b8cdeb89beae6399dbb869c	1159	5000	true
Balance	0x80b0bc272bbe685b3735abecf23ae1e42a9e6521	1160	15000	true
Balance	0xa5d9099ba1fe0374fca15f198119896383477709	1161	1000	true
Balance	0xa2fb1c8b5681e4fbc45853c2d6260ab4fd6f61db	1162	200	true
Balance	0x13f73ae539cc98f6dc19eff32b8b264b67b04143	1163	1000	true
Balance	0x5f4d44e1331c97407ade59a9791832650d34ef36	1164	164.64	true
Balance	0x173e055b5815a28417096a9358e6ebd4fa75f8b8	1165	600	true
Balance	0x7b40d5c17aab371a6ed5ac622ea232b590f2a31b	1166	1600	true
Balance	0xb6afb0403690b67b2de7ef0b54769249e7f2957d	1167	29800	true
Balance	0x5565e90b36d019d3e116cf66288ef5696a48f36c	1168	2500	true
Balance	0xf76475144781e77ecea57d8156574910402587a7	1169	30000	true
Balance	0x03ec0219bc17da6334a521da11c1aefc41c56e6f	1170	5501.09153	true
Balance	0x4449e4f863d815746705cfc68cd8d007e8684d0c	1171	2400	true
Balance	0x003d1e506652cf80136c56273fc483affc6a8970	1172	4629.79733333	true
Balance	0xa4c5c562ab28f8e3569457aad1591025c4bb18a6	1173	862.2016	true
Balance	0x8242743ba8ef8192934b01ad4ff171528b795ebd	1174	149000	true
Balance	0x001b77d4802bfe50f302c4f93d5055a3021959ea	1175	32999.650162	true
Balance	0x616864b797b4880f32d26a1d4f1aac926705a268	1176	170	true
Balance	0x0183218c7c8228c490800bea9ff8747f44a20929	1177	500	true
Balance	0xb25ec5632d69256c11b54b4dda3b72671cf0a4fb	1178	806.003602	true
Balance	0xc9a6621f85a755f62db8b82013aca4e6fa277f13	1179	1000	true
Balance	0x2d84df7f5eb2f0c161fe9038884c32c1eb44f2b6	1180	995.429119	true
Balance	0xbebb8f833ab38d100fee14baa804a7d137cab260	1181	1.37788099	true
Balance	0x28395ad01ca521ec9f51b3a493b94e5104a276ea	1182	2000	true
Balance	0xae8295483900eb2d1f074945d6d4a2a5e06f8d0d	1183	2533	true
Balance	0x73b457bb68295d8bd28acc558d16f267cbcca730	1184	2900	true
Balance	0x4a195947c09a57e54abed59d09bd9e0f10425f42	1185	320	true
Balance	0x8e0f8f41658d3eeeed279115303311173b6f48e5	1186	9	true
Balance	0x50dcb2c9cfdc5b739d5b91d0ade737d999f7f08e	1187	700	true
Balance	0x72e65059428d9a2da614a9161e0122d95405a24c	1188	17900	true
Balance	0x6cffbe28a742edcef5643cef4756216549b48885	1189	108.341818	true
Balance	0x977cd4fe1602a8e70346b52fd76b682e3867c8b4	1190	600	true
Balance	0x66a197ce23f032a5243d84d95b7e95aac6723d0c	1191	2000	true
Balance	0x0513647e69d5b2acce36acc31a8895989cd5178a	1192	2500	true
Balance	0x378516b69375a4289d8c3ed5763aff9e6bd78975	1193	200	true
Balance	0xf6edf5dcdfba55f3cecee2a430bb6c2d30a4a1a8	1194	1500	true
Balance	0x52b2224141c99859fd1d5646f9cd7f6cba987405	1195	2000	true
Balance	0x5ce81979c8de3ea9ab4d6d7e7238909f1524749c	1196	2300.66666666	true
Balance	0x3db918158c1844a0eba8cd1a230f0dc418e37255	1197	308.366013	true
Balance	0xb6dc742c0e31e6e8e339ddd70cee4f028a621058	1198	200	true
Balance	0x00eda31fedc9e16b567b27e2b8617101e1974f5b	1199	390	true
Balance	0x810858f00f41f99873e97a5018d83cab22843c9f	1200	1500	true
Balance	0x003f8a7a2a90c99bf06ad965722f1d5ab8e473f3	1201	199	true
Balance	0xb876e8ce3243121de6cb8dda7e36bbfdbc4a041b	1202	400	true
Balance	0x688d9596b4093228d9199512017c27f8a94733a8	1203	25000	true
Balance	0xf3aac313ebfd749295a91d995fb23f4978f12f06	1204	700	true
Balance	0x42ec143aede3e5f6ee11e9a686f5ff20c3dfb9f8	1205	205.8	true
Balance	0x60f64d03645d23d218d7aea1c2ccf6b6f2d0c95e	1206	200	true
Balance	0x3f0ee6e11e291aacfb67a1529f3cd9c04af804c2	1207	500	true
Balance	0xd33d1a6998daf5f168e3622cfc826c32acd43eca	1208	10000	true
Balance	0x988dd7713c09ced0d8c012b2b0a023dc337290aa	1209	1000	true
Balance	0x13e5e3a18f46bc5d81e7d083562c707fc8ec8f44	1210	2586.8	true
Balance	0xdb199a85b5fc170b0aaf02bd0db6c60ea8990aaf	1211	590	true
Balance	0x2b44e09056e4b76daf48a535495f4e0962a764cf	1212	590	true
Balance	0x3027a0ef7693523e0f59e843f5faf2259c54e728	1213	68.6	true
Balance	0x60e558ad78e42f340661c6a8598682c6c92fc0a1	1214	3000	true
Balance	0xeb5c0e4b4f2de03746dd7dcd6e2885281242d511	1215	899.416936	true
Balance	0xc9a6d3768f4d3a209fbc3e93808d106c34a05041	1216	21300	true
Balance	0x397f53036e64108783677350741526ca84327634	1217	105	true
Balance	0x37038849339b399c4aa6b07b745e249378b33089	1218	50000	true
Balance	0x4665e47396c7db97eb2a03d90863d5d4ba319a94	1219	3000	true
Balance	0xc28501a2c74b9356aeec6ee593f20000499b3c43	1220	27815.96126409	true
Balance	0x902b170fc4f2b4ce97af48095854bdba55df5071	1221	2700	true
Balance	0x749a790fa2cdfd45f333701e6998d158a0cc3b84	1222	4000	true
Balance	0x438ccbd79f20c1e68b828211ec2ba30c0ec9c05a	1223	11599.650162	true
Balance	0x39d2991f300f9e13af59d2cbab3afe1a71051364	1224	500	true
Balance	0x36ebdd9aa1ae4e7159af1a0903a9cb70a364a4a8	1225	430	true
Balance	0x5e7069cf3d3652478e600fda63696eb5e1120f3d	1226	200	true
Balance	0xb670dff0f26c035ff61f50023e44c0dc2d8fec13	1227	300	true
Balance	0xeed9d864e0944e65e04d9e9e70d3c78ffc0b268a	1228	7800	true
Balance	0x339dba6c6e715176c74340d0deda0bf9684318db	1229	100	true
Balance	0x2bc69b9df98caa3cb7a60fd7f7ea03865c9335a3	1230	900	true
Balance	0x234980ec63009a686645749da99c68cd2bb4f91c	1231	700	true
Balance	0xfdc85149f0728fe200498012dc051ab063355811	1232	270.66666666	true
Balance	0x26042bcb12b216791d3c921358e1e9b03f43fcd7	1233	650	true
Balance	0x63f0f31f0d23b29688fe0e15040516564ec3f38f	1234	2800	true
Balance	0xab9e273ed47fc6afa4cd7ae34e2680bfc64851a2	1235	193.2	true
Balance	0xda22e53d3140a4341028fad2d6db9e19285b2e9b	1236	2112.88	true
Balance	0x25fc6354f30fa5e8606e489b7cb4f7f662e8b17f	1237	656.8525043	true
Balance	0x46c912f0d054a081349a704b89eb3f1c133dbd10	1238	499.4	true
Balance	0x9e4074662b07b2864e45f959796fd68deeebafd4	1239	2000	true
Balance	0xdb3d45182bcc31da47e32790a7bd499113a0e630	1240	400.698468	true
Balance	0x8e1233d9339556e2def6689158dfc056dd3527f8	1241	44	true
Balance	0x39b9ea29ed86963cd7d341719381c2a0b43c006d	1242	310.186	true
Balance	0xc20655792d1bd4a4a7173dcf0450bedddb97dde1	1243	10000	true
Balance	0x2a77cc1349888a426c3772e4c2a18702c636c28a	1244	5000	true
Balance	0x003933e17513f9cc9fccc808198c60f1c338bc23	1245	599.608162	true
Balance	0xd5a3b7fd5a8707ca8489ab4cedfdec97475cc920	1246	4500	true
Balance	0x95da181f3d195ffb35904a13910b7d4d13b0c809	1247	3700	true
Balance	0x6faac5f6c186451c7385feb50b30b4d066b1c42f	1248	199.4	true
Balance	0x92fcdb8ac8f0fa2accf8b4bc9b348cc5e8adc002	1249	40000	true
Balance	0x0248d0c89a5a43e7daf9380027c9588964290419	1250	2029	true
Balance	0x18b797975bee7a20cfd0f1b7f8c591dbe3a1a924	1251	300	true
Balance	0xaeafb85a6a22d788b1de1bb9d18f0dd9dbc7aada	1252	319.5	true
Balance	0xcc56e76596bcf79a8c4441f251563b45db60da74	1253	900	true
Balance	0x003de942fac839a00994071b4a38a8f010fc103f	1254	2750	true
Balance	0xa0c8ea1ee10f765b53a880ba053f1a1fafe7896c	1255	3500	true
Balance	0x3bb66e9e7afeeeda34838dd3cb62efb20cdb4377	1256	200	true
Balance	0x2c324362bcc1700cfc8904f9d46371ffdb5d6da2	1257	690	true
Balance	0x1c1bb5915cec7da52985a2765519fc23483c93b0	1258	1000	true
Balance	0x1a357a00cd46ee4fb87a3113b7e88326090f470f	1259	985	true
Balance	0x576a53d97e801e73c055e1ef3b59faee18e0437b	1260	3000	true
Balance	0xa508f5f8be9502cfb210d2c7958a8f211ab496b3	1261	350	true
Balance	0x407947f08f3a144b0df4eb80eaec9401c6725891	1262	4000	true
Balance	0xffe27b523078303768ac6b2a9ebee8a22902ffaf	1263	10000	true
Balance	0x81a34924a317702963cc44d2b5d1bb1ef7eb1137	1264	540	true
Balance	0x8e5c09e19dd0d80272a29eaf2726f760a57f78fb	1265	900	true
Balance	0x42a82fede05cdaab51203e5c02b4dfc889e79512	1266	1300	true
Balance	0x1bbc9cc686d7d55f0fcae40a4518c5c1cc989898	1267	4000	true
Balance	0x36196da1d2329a555482ba98288b7a17533f7e5a	1268	1250	true
Balance	0xbd9064fdb9a4274df760f8fc14abaf6b86d17f12	1269	1500	true
Balance	0x9635347f4d0e4d8a93cdc01d8b37273e54d6d4d6	1270	43.904	true
Balance	0x17f6231d54f4fad3fbd772acdac4962dad53226b	1271	1355.2121	true
Balance	0xbb7cbc97282e86dd18f687233a7ffaf5be2e0fb1	1272	100	true
Balance	0x9cfd5052dc827c11a6b3ab2bb5091773765ea2c8	1273	8027	true
Balance	0x001f16e8b1eb07d921430063c39e39078510394a	1274	100	true
Balance	0x000651c909460d247ee7b5dda573807dd2143d97	1275	26999.4	true
Balance	0x15d0363405419d76f327132fc8cffce2be527c9e	1276	300	true
Balance	0x2eb977a772cf8748814cb0a5474a2e797d56e5c0	1277	12.2	true
Balance	0x00db2b9178f83bec59a6327eddf8a8cb54f764ff	1278	12000	true
Balance	0xa6e61b22670fc02110f25454b666d3701e2ef949	1279	795.508466	true
Balance	0x4c9ba33dcbb5876e1a83d60114f42c949da4ee22	1280	25000	true
Balance	0x4c09123e222f19d09d6bb4dbf5352c93df4fd23a	1281	2500	true
Balance	0x1798e662368fae602d6a520a43b614ff094fa0b0	1282	2000	true
Balance	0xe3d08242d446e7e18e7e2c58bb7819bda26d3686	1283	1500	true
Balance	0x023bef4d6c167f042b4700fa4abf7d35ae02c1eb	1284	700	true
Balance	0xbcd10b2ab5c005d401c5fbec55eb1c9fcbf2950c	1285	395.72186	true
Balance	0xd78a8381db27e0b6eaacf4c24fea94898342796a	1286	12000	true
Balance	0x5fd63ee3cb873e5be9211ea7db4e34f90532a147	1287	200	true
Balance	0x21314ff1669aced72b3c72ad912102186cf5e1cd	1288	368	true
Balance	0xa4c6f114e58bde73ce49ada088cfe37583dcf079	1289	200	true
Balance	0x7fcccd2cda09d48fc6775f802b535ed504d721dd	1290	590	true
Balance	0x1e87a5bccfa27194dbeb51860d0181b2adb81d3b	1291	300	true
Balance	0x8e0c0751f6167fc43bfafd05af4870a232b8d8b2	1292	825.4352534	true
Balance	0x56eab5a74f429f0a37aa320f781decd43d7e8eea	1293	1000	true
Balance	0xa6a28a0882a1b662664ea308cf59472ba572d339	1294	12500	true
Balance	0x5b6f9bc3985a7752517023615799268fd1dc7e74	1295	1372	true
Balance	0x10f58e47c7efcf41664e985e81fae8ce1950356e	1296	6000	true
Balance	0x5947a4aa77a2c32f16a1aad9a2ae3a8c7aba8a72	1297	500	true
Balance	0x8fd212593424a9f6f8b9a2b5be4f307897d5d2ee	1298	150	true
Balance	0x7e7fb264f2e991f38b9787727a18b3c6e2878ff9	1299	599.4	true
Balance	0x2018c7af76eb484d9eacbd684e5ebba81714d9b7	1300	1200	true
Balance	0x3ead7d5569ad417494a04927e8a5d86ce223536f	1301	21.112	true
Balance	0x8865a43b28ff294caf84d9247640a24c39c82ede	1302	1200	true
Balance	0xfcc74d35f913536f38efc3186258b5e92f3775a2	1303	150	true
Balance	0x23ea32e3a695b41dff00bfbc30d4b10fd1c17df7	1304	640	true
Balance	0xd3069c9e486a8b77add55ae3ceb3a4b138fb76c7	1305	10000	true
Balance	0xfea57e073af41bd847b47e738cea4a5de39da553	1306	318.332178	true
Balance	0x3a653fcb9e9c8f5869189285ac2dffcfd05002e6	1307	500	true
Balance	0xa6d549dd92e5b2844529e18af7094e8587499a46	1308	2000	true
Balance	0x9aac832fc753c884f33d8bd5b493764a9c9b188e	1309	730.1784	true
Balance	0x7e0ec0887e7256e5c5943dfce777aa0c85b6bc88	1310	90	true
Balance	0xc350d1ecc1c71e41612be8c6c690f8af4dda32e6	1311	33000	true
Balance	0xff651ead42b8eea0b9cb88edc92704ef6af372ce	1312	5000	true
Balance	0xb6dfd981d9dee4afbe498f3d7445462fb8e5157f	1313	2000	true
Balance	0x8a654566edd646283c920e3225873fca5370f489	1314	11260	true
Balance	0x9ea9df471d9ef5596d5338c726d4393aefa4a049	1315	285	true
Balance	0xebff0d52150d670773b4fca8243a696dbb1045ff	1316	100	true
Balance	0xc581c7dcfc662a0f894cdcb1da3f03819938cc7b	1317	450	true
Balance	0xb27c1a24204c1e118d75149dd109311e07c073ab	1318	9800	true
Balance	0x831bf10dbf32ebe45063b6d872727d96d30cc902	1319	7413.33333332	true
Balance	0xf03a99842067f5213002256cbd6766021bff05fa	1320	4999.4	true
Balance	0x0f40f64bfce6ccbe7054da9c051697e4b8441b41	1321	90	true
Balance	0x5ae324a59da7cc0e1636616ae187bf0bbdd54fac	1322	6000	true
Balance	0xcc6c95e8bc9fe7b9ddccded787276b70728bd91d	1323	500	true
Balance	0xcc094df82c73959258c9c391a548c43438eacee4	1324	2000	true
Balance	0x6c69a234e480dab12c4564d4c3dbdae0b4bab09d	1325	400	true
Balance	0xc6e8f73ac7e92ff8223ddc38317c57a98465370c	1326	2600	true
Balance	0x12e2498e0e81d4a3033003ece4cd0c5b1b7d736e	1327	9900	true
Balance	0x8a8429c34d439283beddc1735094577861fa87c7	1328	4000	true
Balance	0x55f1dbd8aae532176af3a503d801d4ef71408829	1329	6100	true
Balance	0x574c7550977c3e043ab551e4a003c6d8008ae50a	1330	100	true
Balance	0x0cbe8c68195be2b5e5a6949a5ebea3bd2b8c2081	1331	400	true
Balance	0x7fe01ff0adaf111a94ad0d69ed27cde23553af44	1332	150	true
Balance	0x4a58818e0388bf17f7afe3bd66635ae3b4d9e64a	1333	1000	true
Balance	0xd7845cc4c25de434a5ed452522066473bb521189	1334	97.00426	true
Balance	0xf7bfc5bf5fb5d12cc0d212a44c7847e2d5462707	1335	6400	true
Balance	0x0296edf4eb266dce6e3cbf44565beeb4a500ba78	1336	500	true
Balance	0x74ae1d2092b00c66e519238c1fd42c5e902ded81	1337	1000	true
Balance	0x7b31772f35ec4d51dc743cbfe520e6d8635945aa	1338	4000	true
Balance	0x4ed1a0fbe577a019301abcb1e0d97a3c23490f8b	1339	100	true
Balance	0x78e19c53daf84e189b61b045e2f828e025ba53da	1340	1500	true
Balance	0xe1e534f25f2cb54f8d7de306fd936bbd6091a994	1341	3000	true
Balance	0x5647c805b675d5d914cdbad92532a4dd85393428	1342	2000	true
Balance	0x053cdbf48e270ffd2957dd12ae070163b709b733	1343	500	true
Balance	0x004c056b63a9f6a494861b3c1d60bb7b560f3da5	1344	25190.7	true
Balance	0x019edcb493bd91e2b25b70f26d5d9041fd7ef946	1345	300	true
Balance	0xe4c57c859e9c6ff3057933faaec73968848b1a2f	1346	5000	true
Balance	0xa73e4bce20d7385f80a1ae4c5de50a3dd3e8827d	1347	3900	true
Balance	0x1300cd3633616c898bdff0165b04fb0abad1002e	1348	2500	true
Balance	0x4931f28716c5001d0dcfb1badbb9e6cf50545dc2	1349	1419.04	true
Balance	0x89fe816a1a747afdfd80a0d88fd848c496046d0b	1350	6000	true
Balance	0x7d1cd61f6153efd679963d101c5c49374989c7e7	1351	1300	true
Balance	0x0c571c17eeead6ac33696a7dd33d797bfb39c985	1352	80	true
Balance	0xba87ceda2692e7bd1c4fa31a6d55c5165256e162	1353	200	true
Balance	0x699b18b86661f702b5c3f62abcbd7a3f59bdac73	1354	128.598468	true
Balance	0x1fc2d3a2a5899a28851f99de963f78d52e51071f	1355	50	true
Balance	0xefadef57a9620c525dbd9b12fa286b205fece1dc	1356	7000	true
Balance	0x59e9068f1793e8f58861a2681433a8eb8fc1cace	1357	1230	true
Balance	0xd49b05361aca1f185596ce920e87fe3a0cf47204	1358	500	true
Balance	0x055912a6ed30d101ee9a14e8bfdbeed7d5e90e8b	1359	7519.344	true
Balance	0x12b8de66619def365ce7c97ecf80eebb105c9dcf	1360	124.42490666	true
Balance	0x8191d054201cf823c5372223440e380aceff2f7b	1361	125	true
Balance	0x95934b6def6f07c5e74ce17a6dcb1f6856a28a81	1362	3000	true
Balance	0x68c33b78d54807142e3cd8d27cba2aeee22295b0	1363	90	true
Balance	0x8c607edc11a194e94487c80b892e787b3c36c6b3	1364	10	true
Balance	0x0dbd5c58f80acefdc3e3b84c82f3ea06c65b8dff	1365	6290	true
Balance	0xad40557986a98caf3c6bff196608cac6cba324a7	1366	67.174396	true
Balance	0xe43e41b65400c8f5da681feb34710bd7552b95de	1367	1000	true
Balance	0xcaaed987a3f554b5528b16d5f1c57cee324427d0	1368	275	true
Balance	0x8f259143a7d80fdb6614b677315f61451ea76881	1369	450	true
Balance	0xf799b968805d06a8793fc5005d1a6242c0b5f621	1370	1177.98276854	true
Balance	0x00db07a4404e41cea3259504386a86a10bb6ece6	1371	1999.650162	true
Balance	0x6b2119de2fbc166b51095487bf99c87ae31e3329	1372	1681.9348	true
Balance	0xd452395033c7cb06f010aab61001daae3c4c6ced	1373	200	true
Balance	0x2b47358ba70bd7d16cbb4eeea7882fceb637b3c0	1374	200	true
Balance	0xfa2dc91baa7efdb0a3a1578c5f4d997a02978934	1375	499.6	true
Balance	0x1bd08d385b2c04417d78cfee587118907671b180	1376	562.443093	true
Balance	0x86a3cff1601b2c6b4cfd77a3b5e0d9fd4a37c9af	1377	400	true
Balance	0x3592c46b40123dd9ac242e37a94f4c8c082df439	1378	1999.697814	true
Balance	0x5b70871a70e10ebb7aa424aae803a8765f529e5a	1379	767	true
Balance	0xceb6a1ae8daddc500df3260e6aaf4aaf1c76e684	1380	4000	true
Balance	0x0268e5e9f884b2c4f3134c7ba902ebb724020ba3	1381	722.052448	true
Balance	0xe006cd5a7462560dae2134990e4648f976c08e63	1382	100	true
Balance	0x44f6dafa4556d3cf564a2b406953786a56fc7d8b	1383	1000	true
Balance	0xe312b093beaff1c2eb6e889b81762802e6d5a74a	1384	2500	true
Balance	0x744980db29c4fc21a7fad9635a0026240e385111	1385	1000	true
Balance	0x960cbcac0d20353c14c5a4392af3b80b3f962eef	1386	100	true
Balance	0x13d6d2a03f926c2d5e25e1745ea091904f9a6e72	1387	200	true
Balance	0xfc81e290192f3e868a9122fed31f766501a3b539	1388	200	true
Balance	0xfd04259407a6b354c6a82122ee3fd02d2514d739	1389	483	true
Balance	0xfbf4c0315795c99de59bfe155ef314fab47f096d	1390	200	true
Balance	0xc69e6aa8f804914502033d0b9d8608e9d7986576	1391	250	true
Balance	0xdb6cc5a041dcb545858fead690b11fd6ce6a00d4	1392	2000	true
Balance	0x3deea97dc2f1ae32beaca30c3fc055ad5b338a89	1393	8000	true
